Dataset,Code,Project,sha,owner,project,sha-p,sha-reg,sha-reg-p,reg
SECBENCH,,https://github.com/php/php-src,b3962ab94052254cec19034b77af0ca040b50fdd,php,php-src,d9d74d37ac2de7267b3c9904bb6e77c231f4973a,9f0f93b00f552b83bf75f52268dd05b767eb7f10,1f0a6241b496220d6039aac425396fd177ad4be6,FOUND
SECBENCH,,https://github.com/php/php-src,85e985f191c228cb6b119ebe223d682c9166fdc2,php,php-src,8de8636a2b6dc331486284f1f037259bb7347768,04b575f409eb305c12df4e447bed4c147d7237f1,f4f7a32121ece4f0005a0b64d93d8067bdfbda39,FOUND
SECBENCH,CVE-2015-4642,https://github.com/php/php-src,80367584910885baa1a2a4476a4a31efdcf0c9c0,php,php-src,f7d7befae8bcc2db0093f8adaa9f72eeb7ad891e,0aaedef71d0cf3bbce5d211ce2845faf92dc78be,398c0b9dadbb4e110525567864e6e92168372bc7,FOUND
SECBENCH,,https://github.com/php/php-src,7c7b387cc323bc372fe15f62fb1efdfb705e02a3,php,php-src,efe519c1945a3ed0ae93c8466e02fec2a6997b09,690812d165cb31d53888bd1167f3983a11e3f8ba,10b460e7cad86c186b14aec8a53db003fb494e2b,FOUND
SECBENCH,,https://github.com/php/php-src,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,php,php-src,ff10dceff87f4c94c55e6bc2e962f4bb3d66feb4,07c0dc00cba29c392f560867c9bcffeeaa265550,f9a66f0d4472747918923464869ff167ac8c3243,FOUND
SECBENCH,CVE-2015-2305,https://github.com/php/php-src,fb04dcf6dbb48aecd8d2dc986806cb58c8ae5282,php,php-src,8b14d3052ffcffa17d6e2be652f20e18f8f562ad,7db391b054b618263552c5b46bd14337cb6b292e,123491aeac24fa1d221bed72ce12d126c87a9053,FOUND
SECBENCH,,https://github.com/php/php-src,52e0c4081f8454e9086fc7d1bd1a338ac4e05868,php,php-src,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,a5bb37117ccd4f6abcacfd8e9ddb43a9a00dbe08,f29c98c1289b00e0dbb58631df6a5e006f5311d1,FOUND
SECBENCH,CVE-2015-5522,https://github.com/php/php-src,a552ac5bd589035b66c899b74511b29a3d1a4718,php,php-src,6a9d9cf2724df4b00c63c206689b0bd60d334388,dc0e6632415b32f73e53c5c280e8462e817cc9ba,4352cb55f198f59ba37bae03618b16ff5b9cc1c6,FOUND
SECBENCH,,https://github.com/php/php-src,6ecd417b34bd5b957e0f9b76610f94421f38d955,php,php-src,de73bd0123139aaf893a45bbdf6848308e9dd1d7,6fa60939f2d95750dfeba4356bc92128131661a0,71dedd2dd4efac4c417df7185417443879454142,FOUND
SECBENCH,,https://github.com/php/php-src,4ebb4060f918cc15d2e7be7f37ae71ada92e9646,php,php-src,1db171deb8d99dcf9cb453886816338374b32653,a08723d3d313445191470c19e12235a56165600a,b1a07d430bf8292a835bd04b553bc1867d6d6972,FOUND
SECBENCH,,https://github.com/php/php-src,7667ca40b02b24c8f7950049dfd17e91e9d1b281,php,php-src,395c0680434e96524fa56732cd6e9da7fd75e6f5,83472de48e21e64f9d19e95a978f2cfb8533e9bb,47e7fef08ee55782b29e4c4c54d990f5cb8533e9,FOUND
SECBENCH,CVE-2015-6834,https://github.com/php/php-src,f06a069c462d37c2e009f6d1d93b8c8e7b713393,php,php-src,e8429400d40e3c3aa4b22ba701991d698a2f3b2f,3fcc6565b77ba69a518716fcbae8b8c1b671f5b1,12a66e0d1c22601c244ed7ce1a89cf32bef05789,FOUND
SECBENCH,,https://github.com/php/php-src,3f7b92c06c6e4cbcd9bc949289b51756cfb658bf,php,php-src,99c56139c75b48914103bc2351b5422465f3f97e,eb50789910410179565e8f2114d80011e34c0ad7,734e165d4e427feca9a736b62832a2ff287a22c9,FOUND
SECBENCH,CVE-2016-4542,https://github.com/phpmyadmin/phpmyadmin,082aecfc3a753ad03be82cf14f03ac065723ec92,php,php-src,d650063a0457aec56364e4005a636dc6c401f9cd,7c8f0cf3d8d328d7e81acd516a7563f400ed5367,2c87894ba240ea602be639ef0b5c094ed2048f2e,FOUND
SECBENCH,CVE-2011-3389,https://github.com/php/php-src,398c6e6d1153ca2034a152977d1700629b146e43,php,php-src,bbd6ab2054cbaffbc510a5a9e491a23898faaea9,cdce334c5657de5d9805c10bc2ba1e7eb99815f4,cc26d0e60940b7a317768f86a07580b457069b0e,FOUND
SECBENCH,CVE-2016-10167,https://github.com/php/php-src,f1b2afc9d9e77edf41804f5dfc4e2069d8a12975,php,php-src,6477bb724e0c4e95dfc8f315cac4b7e7a692b0f8,9b2d3cce1946d913baba59ddd90fc7a8b3a192a4,756aaaf806e4fe291b98c6ca3f44b7526c733cc3,FOUND
SECBENCH,,https://github.com/php/php-src,08b72ac9f12890793bc67446e4999892607bbf7b,php,php-src,c374b80dda6e07f7dbc1e43a095c075beee6ca5f,e8cd91adee70945a1200da4ba56d68b5dd403405,51fe495ea1d6c08bf24ade02b1f250b5d0051d70,FOUND
SECBENCH,,https://github.com/php/php-src,0fb7618d6e74b4304d0512f5fe64770e3944dad6,php,php-src,a6bcfeccf773485657e8fd99f121a5810cfe2097,16e95d91378591042c1bf4bd40dead3ef9ae975a,5e5ecaea6e8f56479e591c2e0de7f0a3b7d0af11,FOUND
SECBENCH,,https://github.com/php/php-src,0d1998e34ff487aab6451963d60697dd5b5b0115,php,php-src,2f0d084ab8228e1e5704a3fb66fb1c9cd6bd411e,2a3c71b833bd8f069120448cbacdaeda08c184dc,155b90db20691e792b194badce31451bac55fd28,FOUND
SECBENCH,,https://github.com/php/php-src,758af77e9d1c3c6e5aea365bc0d35c385278ad5a,php,php-src,afb6ca2566691a673b7e638ffd7e3181e21d80a3,faae6ac15946a0b6b0fdda46aca1f9255bd3d836,04a08c757a9f485ed702559252dd04fc3bbbbe7e,FOUND
SECBENCH,,https://github.com/php/php-src,e41f600365fe9f27727a62a850a4d55416ae856f,php,php-src,c22da81b71abe8c41a94fdea4e95a2bca8ec926d,5dd3306551a4ba47beedaeca8e623f066460f16e,74b8bc2e9936682d0d7acd34ce1ee774127739bf,FOUND
SECBENCH,,https://github.com/php/php-src,dcf67c4433bfe4177595be7c5ae68ae4c308e835,php,php-src,e64b5c704543df0e9d1925cf52622b1dd686410e,b9f99a3aed07a92deb297655c110d57ef083bfd4,027dd86107fc24fef2f6fea2dc7fd28c98bf4ad0,FOUND
SECBENCH,,https://github.com/PHP-DI/PHP-DI,be416a1a595ab435c08211646aae76ef3635631a,PHP-DI,PHP-DI,b25b80079f09f0ae8d4f44d2502ac85008976b34,30fc6e80d9f68d52006752ea6895aac2cdfc64e4,e4c85d7533525b22cab96cb7d3e64daeec8c1434,FOUND
SECBENCH,CVE-2011-3646,https://github.com/phpmyadmin/phpmyadmin,d35cba980893aa6e6455fd6e6f14f3e3f1204c52,phpmyadmin,phpmyadmin,2ff7b4cc93eb88325b2ac2930b966208642c1111,567ced874a13d5ff7516aee78ec61888c9f7ca32,0b5bc37890a3ec5f4e76a29e21423928ff4532f2,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,1bc04ec95038f2356ad33752090001bf1c047208,phpmyadmin,phpmyadmin,d32da348c4de2379482a48661ce968a55eebe5c4,b337615607ee13307c773f9d3a075cecf3024002,b8b74966f58b2d5cb1361896691e06c1264ce7c2,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,f63e1bb42a37401b2fdfcd2e66cce92b7ea2025c,phpmyadmin,phpmyadmin,951fb4dd79253a3aca8b6e386db77c1affcfc3a9,29eab247881803f44fa7de7acddf9fa8c544c3a5,3a4bb86ab0b031a23d66eb9673b9c03eb30f3e9b,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,c9d93f63940fe960d3b6341d8bfb7b707c87e744,phpmyadmin,phpmyadmin,9ae2b21e220cde1cb9605dc1d3827bcee4cd4ba4,7cc52459f6f29fb65438d1997c0055764578ddc9,19476e5639b96da49f4c4d0e8a5f62555a4a5df4,FOUND
SECBENCH,CVE-2014-8958,https://github.com/phpmyadmin/phpmyadmin,d32da348c4de2379482a48661ce968a55eebe5c4,phpmyadmin,phpmyadmin,b99b6b6672ff2419f05b05740c80c7a23c1da994,de1776d839dc23ef5f0c4a6246fbbc036d36345f,a193ea4df797740938e5c0966e0691fad295b670,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,a4e8d008f407d92c7177bca799c54525ba9032ad,phpmyadmin,phpmyadmin,1daa32fb97b90fd1bf233cae9ed249e37fa175c4,9838e780e8085598be0bd66e49bf3816e4323641,baa9545808a0cf5e1ca50d2790cb6ab394c5003a,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,ee92eb9bab8e2d546756c1d4aec81ec7c8e44b83,phpmyadmin,phpmyadmin,dba2af651a53d5037296a1dc827081a94ef1062c,3b929a38cd1ad8cab7f3f5021ea4a83b2461bc81,d48f2deec9faf5bcb04a73871a218be954848086,FOUND
SECBENCH,CVE-2012-4345,https://github.com/phpmyadmin/phpmyadmin,50d1a4884306ae6705f0bb665ba71da24089b6fe,phpmyadmin,phpmyadmin,4b133e277f1e7116ff30b2d0000019d1d58749d8,10516b91b51995e2fb9d6779d19fece4e550cf12,57db23b96b99fe2e06589985716b890d680a49f4,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,9b2479b7216dd91a6cc2f231c0fd6b85d457f6e2,phpmyadmin,phpmyadmin,e9e3998949adbacf82b90e9d2061bf56e609a373,40821cf71ffd2759063fd12411e669a0595d7cf7,b2f80eb97aaefe8fe1566e1613ce9a6f664d48ae,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,bbccc368173294f8d713a0f4dbfca28560811b33,phpmyadmin,phpmyadmin,2d56821c0f1337ae3fec7e845a396e2b0448fdeb,532ea21318411542d4fc52a381228557f8a6b048,d0b0c0e2782c90439f93ef6f391381a4bd881150,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,3759bdc56de7b742b32f4d0c3f2a452b47dce191,phpmyadmin,phpmyadmin,8f8584bf2ed112fc85b1fd7ebfa0f6cfd74927ad,3a012945aeb9d8638cf56e04d8f583d4cc2f5bb2,5653855e66b6f5780e14942042ee1beb7c3aa105,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,d3fafdfba0807068196655e9b6d16c5d1d3ccf8a,phpmyadmin,phpmyadmin,ffa720d90a79c1f33cf4c5a33403d09a67b42a66,e09dfe83bdaae517f2780145969cf5411a66b669,987644928fbd57cb5744e39964e11d81d8bcad91,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,ae67d35cdc00eee733c278c91ab547db5d47a217,phpmyadmin,phpmyadmin,a564d981e9ef5022d69b2720d6a6126c73c74637,4b92e65d013e6e561fdd1828e27f8018d93e48da,cf6a8ce4e1c1765be213dfc10f24d80ea89eb6c6,FOUND
SECBENCH,,https://github.com/php/php-src,4ab34edba6a14dfdad988310a88e1b3770c6ab64,phpmyadmin,phpmyadmin,cbcf740adbad341c05705de6506908f41a24fbcf,cdb432641cd374797b27c3a5c2da9a35291d44d3,d1cc0ca20441b76eb674b616ffb955e9fe4ba007,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,c79375598d46552fc1717f798a6560f9a1cdc102,phpmyadmin,phpmyadmin,a5716cb3892f1714a97d8808cde9229ccc8752c8,336ffa1e8094b8b36b904712ad63c3988a5eb0e3,e0e5846e18125bbd01b935b76695fb83e2e7ec0f,FOUND
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,0933619b6b2534b221817ea3f631cb984c258d6b,phpmyadmin,phpmyadmin,b628fcc8a908d0fecf391cf2cc161691255dbbe6,573f85f1bffb7094275874d853d452212383b002,23507189d5a816e76b9fdcfd92bc4c405865f65e,FOUND
SECBENCH,CVE-2016-5703,https://github.com/phpmyadmin/phpmyadmin,ef6c66dca1b0cb0a1a482477938cfc859d2baee3,phpmyadmin,phpmyadmin,79a34ff94cf801b7a158171b19b9cf98060d3f96,79e30f11d820db01bbf8a0f10d6e41cc43225266,2f4458b73136bf5bc941a4fc1840871fe4472a6f,FOUND
SECBENCH,CVE-2017-16355,https://github.com/phusion/passenger,4043718264095cde6623c2cbe8c644541036d7bf,phusion,passenger,a63f1e9cd8148dfaac08b00d74ef2b59bc2c9dd4,73b3942e6e3035ec7f8cb207503e82c09780932f,450e8e83a76feb34b50868c0f9ba0f2d0cbb1833,FOUND
VULAS,CVE-2018-1000134,https://github.com/pingidentity/ldapsdk,8471904a02438c03965d21367890276bc25fa5a6,pingidentity,ldapsdk,41df75887cd26ee936d4d1e824ee1da77ed77e6d,4e04c893836c4ca9b88293086c54208e48372a85,1adcdeb06695baabf398d9fe85bfd89437b32cae,FOUND
VULAS,CVE-2018-18628,https://github.com/pippo-java/pippo,c6b26551a82d2dd32097fcb17c13c3b830916296,pippo-java,pippo,aff3d736775a247f6c54876e8a50d0789ac8a7b1,ce7e8ce9f39a4d4925a42cd992bce563a6ef3e86,ecb6edf917a324bddd2e0c970c98301d11282376,FOUND
VULAS,CVE-2018-20059,https://github.com/pippo-java/pippo,9f36e5891c0b11f840e1e1561ae96d83ba9ce759,pippo-java,pippo,8531461923c325063473fa73a864a73676482ed0,e146997a5639fc960450a482f2ecbac537196547,e9103f0af2d8043c0e854c41b44a23135ac114bb,FOUND
VULAS,CVE-2018-1256,https://github.com/pivotal-cf/spring-cloud-sso-connector,ef647a2acf2363c6018e8543d665ac8862593372,pivotal-cf,spring-cloud-sso-connector,9531430217eb95f9c70e1728d0213b605ffbaa2c,3f9abf7be76f5c060b29873f26d1d2a451981df5,a50e0c3ac29c18427c93ff43e45070212bd2c9ea,FOUND
SECBENCH,,https://github.com/postgres/postgres,0a73f69cb4842f46c1a080b3375b0f268ba1e5de,postgres,postgres,11cb598c397eaa18916c1a0f944f3ead05dab971,9550e8348b7965715789089555bb5a3fda8c269c,4ff695b17d32a9c330952192dbc789d31a5e2f5e,FOUND
SECBENCH,,https://github.com/postgres/postgres,acf09c64b0264715a4e29d3e04b5ca274350765a,postgres,postgres,f0f137599ae5af43f15363f921744bd3c2361966,51a5921dcce0b8af6f4f48a8c6e1a2fdc7126032,7b009a2a9d12a761f914a80f86ecb21f79b9fbf6,FOUND
SECBENCH,,https://github.com/postgres/postgres,a7a012d1677cc81e32c2dfda1aa9ec083fe6a295,postgres,postgres,47f14e7ddf4a1e139ca1a05e673be4f1d3c1dc06,a1b7e70c5fbcb52ee5fb16ef567365a978c6fea7,4400ca2bada53fedda1c6ac10b3eaacb82e1b33b,FOUND
SECBENCH,CVE-2016-5424,https://github.com/postgres/postgres,fcd15f13581f6d75c63d213220d5a94889206c1b,postgres,postgres,41f18f021a0882eccbeca62e2ed4b66c6b96e9c9,b1aebbb6a86e96d7b8f3035ac730dfc24652496c,9662143f0c35d64d7042fbeaf879df8f0b54be32,FOUND
SECBENCH,,https://github.com/PrestaShop/PrestaShop,d10cef87f99c60f6213f336220efc49f3821bcbc,PrestaShop,PrestaShop,ab2af6ff20716afccb4e828c9c151b56d2d3f6eb,b6bf76efa7fec0523ed20d0d791db30886257c7d,cee842ca802d98ec4595eb39e712fd927971a779,FOUND
VULAS-M,PRIMEFACES-1194,https://github.com/primefaces/primefaces,afcec249b82cad60978e8ecb3926822d3f51b25a,primefaces,primefaces,492d3dfe4346ea8132fda8fa4e12a9eb43d7124c,c557b1161accddc85fcc7f44fe456a9cb62716be,788b033e83835f6c0b43f07ff2ec793574dd7110,FOUND
VULAS,CVE-2014-0086,https://github.com/pslegr/core-1,8131f15003f5bec73d475d2b724472e4b87d0757,pslegr,core-1,fdb79dda3fa0a3886b8ef29271605ce1f0ed0fa2,fbf53efebbbf887571073b6a85f3f1bc3e475b14,a395f5743836ea8cafdf486b3c592e5903210467,FOUND
SECBENCH,,https://github.com/Pylons/pyramid,082d3b2cb9127f8acfd4d081e69c427a37bae91d,Pylons,pyramid,a6db36c984bd69f8a6aba80ad6db435cd4b1b93c,6624092da587160e5d449af93eca3c0e779dfc55,50d3aaf0fbbed262a49d7c704acf1159002c1558,FOUND
SECBENCH,,https://github.com/Pylons/pyramid,13906d6a2eb8c852d32752dca9e06e7d203d86d8,Pylons,pyramid,5a20b131b921362785dda87409ca8eb3a1a9c6a1,06a904f88a64dc0c12b8ed7803287bac8786ff67,b1d2a373d74a433b247ea2f1186f1e314244490c,FOUND
SECBENCH,,https://github.com/Pylons/pyramid,3a6cbcce80b5292082b2f4e2f920d2df127e2774,Pylons,pyramid,cefcf8732b9e17bcde5b2b16fdd9c5118caa3f83,29a850643aea9452c4f09906505812cb03d7ef5c,015296cc9c764f63c7b41427ec2538b5e0f861e0,FOUND
SECBENCH,,https://github.com/Pylons/pyramid,b809c72a6fc6d286373dea1fcfe6f674efea24a5,Pylons,pyramid,4517ec56047d5f33e0b190b69be2be1029612c05,d84bc45c582cb8398608efebe21ccea957cc583b,101804e5e603e45ceb856701b2af8203e1af0b08,FOUND
VULAS,CVE-2017-5929,https://github.com/qos-ch/logback,f46044b805bca91efe5fd6afe52257cd02f775f8,qos-ch,logback,909afb9d677cbe35c5f92c4f802e6d6c30f85da3,87eb4fa527c481ae4114b385cd88e9593e3edd45,460ae29106c44be1573f56d4dfaf1b59d6634506,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,37c6d421472bb89d0711b99cabaada1e9976bb0f,realm,realm-cocoa,9a623ef0e43e8f0bcd829393e1737f4b6de82e71,aaeee3cb6b8566a676697c5dad3e500ad7aa272f,8530f886b0cf69b30527ba25668816854a72bc62,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,45b8dcf36cdda8819cf0b98c233ee8d9fe7b2006,realm,realm-cocoa,784274fe641361e7292402b3d46c4aad2a8eb211,1a3772e31eaa15cfd736a561061439b83b492db4,84d4fc0020c93ce86fa1cd3ba327ef018993f133,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,04ca766cbbdec1ba417f90f038c9376170edbc12,realm,realm-cocoa,8ceae74eb169a98676da084b7e1667d51c765bc2,e9f3a376daff6233b94ce6ffa6bfb16cf022f064,764158ad059474e420b83ab60cad1d18ab3d3afc,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,9d3890e96f0ebbd358f5f2d5ee619dea7f8e7310,realm,realm-cocoa,210dcc41d0487e5bb86a159d23e048e802a1997c,4f1dbfe2c280f3b039094704425d1fc82032cbc4,2760e1fd12feebdf62c3e790d775991abdf2d530,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,389737432e18d99fb40e333e80478b8efb43e40d,realm,realm-cocoa,0a4d63499a7a99e8c135c713b96cea851119e978,3b8223e5084ea49885013f825cb120b6349fbf47,50bfa831fd615fe2eab6688a43b0e473594fd5be,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,77329db68ebd778e4f9eb63de47879f63ac118b0,realm,realm-cocoa,dd718fc2911f5321f1d8ca37d47632a3bea40739,dc3136a09ec84e0d7bde9e37b48ac304cb78a800,26f810f08e2b57190d06d2d0d3673bef610c490f,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,4401ff8f740341498d211fd4f33a6d43675f0789,realm,realm-cocoa,208094562f732387ff8e62d5994b5d311dfcdfe1,a770d486385b73a0c4f72317052bcf7966cd24b2,a5bd5835755184c3b6dfcc91fef93d4f40ef6b6b,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,30be0ce78d908e5e0d99918a18ce3a554e45b5cb,realm,realm-cocoa,7964a8970bd3ebd8d520c84d0d6fe3b258769a73,2ceab57eb8ebe7585b8d0071063ebff4d57a44b2,75feccdbd22d4cd6a8c7488f2188294c4701f10d,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,e20ecff78ffe34cbfb5d6fcfcf334deef82803d3,realm,realm-cocoa,d24a6b33ee7048dca2e6cd94ac3ed4a2904644d7,aa9ebc1c351ebc22911ea0d5a427dbba3c19896a,a18153f10893659d6bc55f56772d3a73be83aef4,FOUND
SECBENCH,,https://github.com/realm/realm-cocoa,71c22186fa7ef3626a26201c134ef2cef8a53189,realm,realm-cocoa,13c6bc97eb6161671fcb39fff109c7cbf4ee2e31,89c4404e10f4ce2094c46f5c83b88268945c0781,f7b4d28572e3c31a6f6b2b180be76068a1fbef03,FOUND
VULAS,CVE-2014-0168,https://github.com/rhuss/jolokia,2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,rhuss,jolokia,ec206b33b9ac139362dab02a3145c90ba0a2827e,b318bc37e824dc0f63de1cd99e5abfd69ded4bb4,456fc7c045972b26f7e1e6091d314e005b3601e9,FOUND
VULAS,CVE-2018-1000129,https://github.com/rhuss/jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,rhuss,jolokia,557c23edec6b1321fac9bf73239e6cadfda77a07,5c3a77b0ed2f2e50dd9da7f950038b7910bdcdbd,c4d3521c008aff27bd2bf40a1b3a1006b590c400,FOUND
VULAS,CVE-2014-3490,https://github.com/ronsigal/Resteasy,9b7d0f574cafdcf3bea5428f3145ab4908fc6d83,ronsigal,Resteasy,9f9f313960e7dcc32369fb8d89f7f3570efc6af8,91742833bb918a0d41f756c3b85774275994a4e7,b67ac8935d4e384af452a1a6304b3b6e625bc02f,FOUND
SECBENCH,,https://github.com/rs/SDWebImage,6e4fbafa554244c2561cf2cb07c5bda1d4e39210,rs,SDWebImage,0b47342b2f9f5d7eaabf7a6874feb32604dd0f91,491fefdd482062d47f2472f38f7a86a27c2435ac,2350dcf77da3e54db9b094f6f2ddd7a3985c5de2,FOUND
SECBENCH,,https://github.com/rs/SDWebImage,dfa03af19f38c74160fc9d5abbcf2d20d1de1f18,rs,SDWebImage,a8d5b3ec72a94fa9a9e632dbdbf8463e8bec923d,dea7b4594d1de3969e72d25495bd8b16efec8e34,20760d71e54f56ea7a528357ab55b32c8582591e,FOUND
SECBENCH,,https://github.com/rubinius/rubinius,448f5dc7e41b87ea3644dcdabaf2150ef2617ecd,rubinius,rubinius,0f2be377d10a9b878b404dcde5e437b69ca8edf6,19770c5496c19bf6ddd9b7b2282f4ff5e35b63ab,f6d8bb594f3a4f878c4479e56ff2a88eb775248b,FOUND
SECBENCH,,https://github.com/rubinius/rubinius,6a23ed5d8b1fc7a81769fb502e98625a62e67cca,rubinius,rubinius,75842e976ec1db29b3719101c7fd3cca4df1a00c,75afe20c01c5b043b6f3572df8ca3ffb5d4faf93,37db8e67d639d6e3ab17ac197f89ce8a56e55d65,FOUND
SECBENCH,,https://github.com/rubinius/rubinius,d66250e74e26d0b46e0330034b4967ce6e18fe70,rubinius,rubinius,1262f24460463628c7cc4e275b7c814048937b57,aa74ac831bf6a7e5d9bf8368a2f4d5d35b7d1f22,1ec1fce76676942108eadfc18f390b6356e089b1,FOUND
SECBENCH,,https://github.com/rubinius/rubinius,4d1ac215d1dd0e2e3b14b0888b0772dc809bd7f1,rubinius,rubinius,93e172e442fee63130bd6cd33523446f43a0ea13,d011b911734a0a07a53b7cc9dfb9f1d9ae7fcd4a,b2ad0200031661d67ff5cbf2f7429c0fef2e7a4b,FOUND
SECBENCH,CVE-2011-1004,https://github.com/rubinius/rubinius,0a0289086b6a9e5bf1ffb0c58dba3ff5a80800b9,rubinius,rubinius,3e134f200b26f68d6295dd809baee5e609065fd4,161d6017e920c19f3a7bc3e35eee69d007b28a7c,31ec4299613d8162e2e965e6e11939f922c683e1,FOUND
SECBENCH,,https://github.com/rubinius/rubinius,60381aa5b8b20d4189e67a3dffca5340b992fed1,rubinius,rubinius,35999eefcb9df64f81478b504f479f714bd897cd,ee231bfdd0a55f8d016fe3592ff3b159c21a906d,0fb8471d0a0a3abe50535528689cfceb42222cf9,FOUND
SECBENCH,,https://github.com/rubinius/rubinius,0f37846c2e23c8453b55d0ea598d17f1cbaedc32,rubinius,rubinius,aee7f2b9289f4d9cf77d85281b04bae8e0f8681f,6dd9e6a5f9771515383fbe91b5e95a9eca919afb,5c2472584637b6f5accaaf2450d4c23904b0bbd7,FOUND
SECBENCH,CVE-2017-5609,https://github.com/s9y/Serendipity,c62d667287f2d76c81e03a740a581eb3c51249b6,s9y,Serendipity,6285933470bab2923e4573b5d54ba9a32629b0cd,33b79c167f3e345dc918870a593b0167d3ce9a4c,575acb7f32cc438a6c1dc2fc22aa8fd9cc23a7aa,FOUND
SECBENCH,CVE-2017-14696,https://github.com/saltstack/salt,5f8b5e1a0f23fe0f2be5b3c3e04199b57a53db5b,saltstack,salt,dd0b3388cf2a1af0b32e61471de23c2e2d2209f1,ccc7665c426900c41732da97ca2aea64aab64585,a5544fd3a89c4e22ba94f8ebda2537954b213429,FOUND
SECBENCH,,https://github.com/scala/scala-dist,01285f0475fec7a21bb4cb1f30363df2e294966d,scala,scala-dist,5379de92c562ff3646e78ecb938d31bebcabce10,843a105cfda4ac8d24a46d980cbf69ccdb84a710,1999eb640d926ab1b9173e44dec8c5bf61f5b295,FOUND
SECBENCH,,https://github.com/scalikejdbc/scalikejdbc,2197ff982e507355dba55883be2195d654bfbb2d,scalikejdbc,scalikejdbc,0066d580d8ab21d252310bd0206fa62effa6137b,4b50965b16a39ae376d45a3cb56d72469a90fde7,d1e786b8c713f8447e454d86a5dec84d1bbbb461,FOUND
SECBENCH,,https://github.com/scalikejdbc/scalikejdbc,2ac05aaa56f6cabe51b708f9ed8cc4c52dab96ff,scalikejdbc,scalikejdbc,db240ce42a1e6041d9459ed9c3c1f42d6570d54b,61d9f0d449adf2073892cbe6ab74adceb2f2d17e,4db0a69cc558b267e850b43501ef2239f1d76361,FOUND
VULAS,CVE-2013-6447,https://github.com/seam2/jboss-seam,090aa6252affc978a96c388e3fc2c1c2688d9bb5,seam2,jboss-seam,b1d14541be7f16f97cf388239cda8bc168d8372a,9f4458b05965a77ac609a2cae93c61712b427538,c27b0c582e96648bad81ac1693c6283a298cf4cd,FOUND
VULAS-M,CVE-2017-15719,https://github.com/sebfz1/wicket-jquery-ui,936c12a2db262cf471c781f0d3c0d0ad61c35c7b,sebfz1,wicket-jquery-ui,96d55ac0cf25b8cb9b71a8b569dfe9593c9ad273,dcbde31c3182875efe0002482e8392a39d5d31aa,e60387702c005fe94aeb47b0b6f55bff570a0aa1,FOUND
SECBENCH,,https://github.com/seven1m/onebody,b0194b311b84db8c0c95242e7e7dc8a27d7166cd,seven1m,onebody,04b1ebb7ee3a0d98705a82e792ab66b6dfbabdc0,91490c95dd5aeb327d9dd2b8bf81e112ca3f5077,81283c7146d057c395e0d2f717abf52499e33549,FOUND
SECBENCH,,https://github.com/seven1m/onebody,96605850081852b8a8962b47df1fafc462511366,seven1m,onebody,c603d8898d1ea01315178914f4e7d63a6f9e0b26,7e7b270f57e69e2d97b117458ab226f89e46407e,2b6bc672e9fc0bd601b274f9191cac13317d72e0,FOUND
SECBENCH,,https://github.com/slimphp/Slim,1ee41b74963b5ce23caae67582aceddb982b43db,slimphp,Slim,20b09ca587b6f1215bb10ad39b92c2c540b2cd35,41f1c0b039124f451ef47c1846773a0f271c3022,928e17c10c5aec54c622ed3cd35e72032b4222c6,FOUND
SECBENCH,,https://github.com/slimphp/Slim,2be864c28f35f70d60a2e682a7ca28f31456106a,slimphp,Slim,1a30b092861d391e6822cfc999b2913d9064a0a6,5f6c3bafd1edc41b9105892aca505f6a4cc7e243,ca533ca768f6338e5d719b9f91f039a597eb1036,FOUND
SECBENCH,,https://github.com/slimphp/Slim,ae7c4815929af0baa0abdc6f81e0dc73f1ff785e,slimphp,Slim,09545b50a6c1bfb10d1ab7bac60592b8a78a3e2f,0f37df7a050b49b4709b18f83a8a8b7799124087,62c21391a21739821fade9e06d62f527d6f20606,FOUND
